longitude,latitude
-93.391518,35.051909
-93.391518,35.051909
-93.161806,35.226438
-93.157222,35.207475
-93.157837,35.203291
-93.188849,35.234325
-94.465845,36.352534
-94.44557,36.3332
-94.44557,36.3332
-91.428739,33.523118
-91.428739,33.523118
-91.499066,34.977896
-91.517832,34.972427
-94.026015,34.118331
-94.030353,34.119131
-93.109759,35.407419
-93.116658,35.397149
-93.116571,35.399724
-91.807661,33.59118
-91.805853,33.59222
-91.807537,33.593015
-91.489493,33.888473
-91.487175,33.884822
-91.470473,33.877216
-91.499336,33.881017
-90.469301,35.272008
-90.448775,35.276913
-92.643156,35.02819
-92.632958,34.997914
-92.668231,33.215811
-92.693865,33.200075
-92.661898,33.221305
-92.675102,33.228133
-92.647337,33.207779
-92.67479,33.209447
-94.007772,36.005279
-94.014766,36.004292
-94.009939,36.004965
-94.007746,36.006558
-91.96268,34.540049
-91.954555,34.5426
-93.733817,36.382699
-93.732406,36.381732
-93.734736,36.38125
-92.842153,33.531433
-92.854156,33.551628
-92.849578,33.591227
-92.831525,33.581455
-92.84779,33.593478
-94.25702,36.041499
-94.234571,36.054308
-94.255539,36.034856
-94.252928,36.040713
-94.246993,36.026996
-94.206559,36.105776
-94.116625,36.091291
-94.187847,36.082458
-94.132393,36.106783
-94.174564,36.057917
-94.130368,36.060574
-94.17636,36.074512
-94.19033,36.058914
-94.140534,36.081069
-94.159307,36.069395
-94.157365,36.087796
-94.11828,36.088895
-94.214236,36.09547
-94.218623,36.069236
-94.132311,36.05806
-94.192746,36.056699
-92.600687,36.280912
-92.599389,36.281285
-92.600584,36.280175
-92.434019,33.819417
-92.433131,33.821177
-94.406175,33.730346
-94.393736,33.712792
-90.794707,35.020199
-90.790753,35.01982
-90.797817,35.011068
-90.796539,35.009053
-90.798873,35.029157
-94.404978,35.366781
-94.311388,35.329416
-94.417469,35.311351
-94.417205,35.372944
-94.373988,35.359659
-94.407371,35.334057
-94.424913,35.311394
-94.338905,35.352778
-94.396027,35.29514
-94.412817,35.386972
-94.408201,35.352649
-94.413838,35.396214
-94.377356,35.399638
-94.392373,35.430311
-94.407091,35.378499
-94.395354,35.338981
-94.38733,35.378823
-94.411614,35.352215
-94.387735,35.34806
-94.376349,35.415067
-94.384505,35.393405
-94.375063,35.404271
-94.394903,35.412243
-94.338798,35.351355
-94.41023,35.388079
-94.358376,35.364229
-93.882623,33.26393
-93.880504,33.264221
-93.883056,33.263299
-92.991861,34.574088
-92.988761,34.57291
-92.988331,34.57297
-94.488246,36.26561
-94.494867,36.257349
-94.496204,36.254934
-94.494999,36.256249
-92.730472,34.455098
-92.731041,34.456699
-92.730419,34.456168
-93.511691,34.287337
-93.514537,34.29204
-93.511691,34.287337
-93.511691,34.287337
-94.444474,36.417537
-94.44696,36.416582
-94.434852,36.420869
-94.446156,36.418165
-93.432346,36.331006
-93.434603,36.329395
-93.431043,36.330213
-92.39032,35.231037
-92.379447,35.222977
-92.404415,35.222804
-92.389165,35.231372
-92.400521,35.224303
-92.454601,35.21052
-92.410693,35.179817
-94.171458,35.99641
-94.172425,35.994599
-94.17333,35.995588
-94.292581,35.217524
-94.253348,35.21961
-94.256017,35.219592
-94.238336,35.204451
-94.238102,35.202321
-94.253348,35.21961
-93.188614,33.909152
-93.191081,33.908118
-93.142259,33.919962
-92.32412,35.324054
-92.32412,35.324054
-94.409227,35.187004
-94.409172,35.187871
-92.461946,33.537207
-92.464332,33.536864
-92.779548,33.651414
-92.779548,33.651414
-92.851712,33.916181
-92.643645,34.507794
-92.643762,34.509779
-92.64351,34.508789
-92.643645,34.507794
-90.725292,35.563586
-90.725017,35.554159
-90.725948,35.563488
-90.906047,35.623971
-93.123154,36.218483
-93.133286,36.239159
-93.121477,36.238668
-93.133261,36.241849
-93.102555,36.235142
-91.579056,34.784865
-91.580047,34.784249
-92.03874,35.49834
-92.038748,35.496695
-92.036893,35.497362
-92.973356,35.468809
-92.973784,35.470061
-90.62577,34.544609
-90.619393,34.533864
-92.176574,33.45342
-92.170349,33.452086
-90.809044,35.403041
-90.807384,35.404243
-91.541062,36.26198
-91.531036,36.262642
-91.534089,36.262868
-93.563646,33.662608
-93.588757,33.647327
-93.5858,33.652193
-93.585515,33.661882
-93.596495,33.662132
-93.584841,33.66287
-94.351648,33.938087
-94.347481,33.948152
-93.091306,34.489698
-93.069893,34.475527
-93.064547,34.483581
-93.074503,34.488493
-93.073825,34.486214
-93.042081,34.5044
-93.061506,34.701022
-93.061506,34.701022
-93.061506,34.701022
-90.981693,36.05097
-90.981693,36.05097
-90.191394,35.155531
-90.205224,35.136064
-90.170309,35.156717
-90.157283,35.153938
-90.209032,35.15413
-90.168976,35.154226
-90.192561,35.154487
-90.167149,35.13561
-90.196889,35.147937
-90.155806,35.141914
-93.741181,36.089252
-93.734743,36.080872
-93.744492,36.086298
-93.740734,36.088318
-93.764868,35.822835
-93.765845,35.823405
-93.190901,36.004821
-93.190901,36.004821
-93.516532,36.054114
-93.516532,36.054114
-93.577472,35.688711
-93.577472,35.688711
-90.728544,35.830005
-90.690087,35.824128
-90.700727,35.831741
-90.688886,35.822971
-90.706949,35.824409
-90.700263,35.87835
-90.719048,35.823528
-90.719522,35.838916
-90.711374,35.829247
-90.712565,35.829184
-90.708125,35.824054
-92.726267,33.021577
-92.728259,33.020281
-91.689393,35.254923
-91.674556,35.235816
-91.689393,35.254923
-91.638934,35.276906
-93.640202,34.248462
-93.640202,34.248462
-93.211931,34.44585
-93.216603,34.442658
-93.212,34.442547
-93.210599,34.441182
-93.212365,34.440896
-93.213371,34.446014
-91.313475,33.323976
-91.312209,33.324433
-91.310421,33.325245
-91.266034,33.105699
-92.992492,34.475208
-92.999158,34.472224
-92.997988,34.472214
-92.997309,34.474053
-92.999922,34.473317
-93.397136,35.435154
-93.395189,35.434714
-93.397648,35.436753
-94.170797,35.3306
-94.175231,35.331704
-94.173831,35.333419
-94.418486,35.955674
-94.422523,35.954976
-94.405493,35.946584
-92.288467,34.741903
-92.318745,34.677926
-92.261846,34.728807
-92.36315,34.752456
-92.245258,34.742952
-92.298954,34.736827
-92.286358,34.7325
-92.332751,34.757091
-92.33429,34.766946
-92.285773,34.734631
-92.370681,34.748506
-92.345864,34.776232
-92.263119,34.724877
-92.377046,34.762979
-92.350852,34.693332
-92.370365,34.731255
-92.315864,34.754814
-92.383017,34.723486
-92.395287,34.758493
-92.358444,34.708661
-92.354511,34.761717
-92.314701,34.735288
-92.347983,34.722768
-92.394694,34.780292
-92.315925,34.754219
-92.319472,34.667404
-92.393476,34.689724
-92.382718,34.651085
-92.433635,34.664087
-92.333632,34.685531
-92.346868,34.673637
-92.398948,34.654973
-92.275049,34.721551
-92.364836,34.649567
-92.356555,34.662724
-92.45427,34.80162
-92.338873,34.761084
-92.340741,34.7026
-92.461305,34.807895
-92.461305,34.807895
-92.382191,34.662408
-92.347213,34.76072
-92.265342,34.732178
-92.411172,34.705973
-92.383017,34.723486
-91.910374,34.777982
-91.904184,34.7805
-91.914029,34.778112
-91.90806,34.775919
-93.801388,35.150379
-93.802269,35.149359
-92.836859,34.448842
-92.835791,34.445365
-92.816635,34.378225
-92.833726,34.375108
-92.805047,34.355649
-92.807116,34.353041
-91.541131,36.490816
-91.541131,36.490816
-94.245975,35.059635
-94.248978,35.062294
-94.222657,35.068086
-90.780257,34.783886
-90.767785,34.769054
-90.199581,35.213548
-90.196559,35.195143
-90.196802,35.192755
-90.199251,35.196763
-90.207778,35.162554
-90.420986,35.527799
-90.416155,35.524393
-92.555288,35.835896
-92.558365,35.830916
-92.634897,35.906489
-92.659041,35.909198
-90.915938,34.561539
-90.917076,34.561469
-92.441886,34.955784
-92.424448,34.957899
-92.443823,34.957025
-90.900361,36.419887
-90.898616,36.418084
-91.198001,35.26141
-91.198001,35.26141
-91.400174,33.626929
-91.384133,33.645316
-91.384929,33.646356
-91.83459,36.068353
-91.834624,36.070134
-94.250059,34.588453
-94.217488,34.580134
-94.221172,34.580384
-94.219668,34.582479
-94.221172,34.580384
-93.920234,33.878818
-93.918785,33.878705
-91.813736,33.611805
-91.810876,33.611853
-91.812778,33.609807
-91.813696,33.607063
-91.809582,33.610117
-93.615365,34.551586
-93.63748,34.557099
-92.199765,35.196093
-92.13132,35.226191
-93.176418,34.577046
-93.178825,34.576372
-92.087142,35.860271
-92.084929,35.860225
-92.288121,35.754402
-92.288121,35.754402
-92.317981,35.874821
-92.317981,35.874821
-92.084929,35.860225
-94.157625,35.650551
-94.171775,35.630591
-94.171775,35.630591
-94.052668,35.515415
-94.055495,35.500639
-93.96535,35.51734
-93.500552,34.028877
-93.686254,34.057332
-93.686254,34.057332
-93.848084,33.955684
-93.851721,33.956309
-93.854177,33.954022
-93.856485,33.957089
-92.563632,35.36965
-92.563632,35.36965
-92.563632,35.36965
-90.652853,35.845451
-90.676988,35.787568
-90.648535,35.812104
-90.654153,35.847816
-90.647183,35.813082
-90.675069,35.7876
-90.654265,35.816623
-92.269456,36.196886
-92.269859,36.195803
-92.265245,34.79628
-92.294399,34.808295
-92.288306,34.768369
-92.244251,34.803807
-92.210163,34.77154
-92.240259,34.818508
-92.246445,34.795146
-92.231386,34.788794
-92.188985,34.774663
-92.236029,34.757156
-92.254229,34.759182
-92.268121,34.77634
-92.268121,34.77634
-92.231769,34.787583
-93.196179,36.448833
-93.196179,36.448833
-90.013947,35.706723
-89.989606,35.706086
-89.98602,35.70186
-89.975799,35.704256
-92.964104,34.242349
-92.963012,34.23938
-93.865441,35.503352
-93.763916,35.437492
-93.840874,35.49212
-93.838515,35.49279
-91.835168,35.429204
-91.835931,35.42935
-93.71867,35.295104
-93.705507,35.298674
-93.721526,35.296723
-92.721577,33.168107
-92.721577,33.168107
-92.805498,35.0085
-92.795445,35.009533
-90.179983,36.381054
-90.184647,36.381321
-90.981488,36.271795
-90.98153,36.280653
-90.984765,36.279537
-90.984736,36.28046
-93.050114,35.245967
-93.051357,35.247128
-93.028761,35.239016
-93.033491,35.236566
-92.64455,34.326362
-92.643371,34.325764
-94.325977,35.984681
-94.324434,35.981484
-94.317732,35.98473
-94.317763,35.985522
-93.375695,33.792137
-93.377376,33.791237
-93.37645,33.791053
-92.352725,34.803694
-92.200631,34.823858
-92.439067,34.750229
-92.219956,34.883535
-92.222296,34.707239
-92.257667,34.672951
-92.196556,34.793925
-92.506646,34.816877
-92.506333,34.813777
-92.324115,34.600699
-92.493762,34.716236
-92.332607,34.84139
-92.218918,34.815816
-92.235068,34.847504
-92.23571,34.850243
-92.220258,34.848983
-92.257443,34.674367
-92.388904,34.857555
-92.208496,34.835423
-92.401963,34.865845
-92.502149,34.812489
-92.266162,34.619714
-92.496761,34.77594
-92.384998,34.862695
-92.502149,34.812489
-92.221295,34.886504
-92.222098,35.37883
-92.2221,35.37946
-92.22161,35.379384
-94.123732,36.33211
-94.150962,36.34998
-94.119656,36.298272
-94.133031,36.342509
-94.173715,36.285255
-94.118976,36.299735
-94.138736,36.271304
-94.1089,36.312238
-94.136413,36.317337
-93.971562,36.448602
-94.134615,36.258416
-94.12164,36.342775
-94.142023,36.338706
-94.146808,36.300324
-94.149965,36.328059
-94.109715,36.295843
-94.142116,36.343062
-94.13493,36.313599
-94.173787,36.341293
-94.123336,36.324104
-94.119223,36.301621
-94.193582,36.266676
-94.164689,36.270352
-92.071599,35.334669
-92.071599,35.334669
-93.145583,35.273732
-93.121824,35.289368
-93.145916,35.28022
-93.152462,35.290101
-93.249961,35.333807
-93.129,35.265104
-93.117992,35.25788
-93.144903,35.273575
-93.149025,35.267337
-93.08607,35.330274
-91.816286,36.355593
-91.816614,36.359236
-93.538796,35.36156
-93.541073,35.361358
-91.743183,35.254714
-91.759135,35.251678
-91.740221,35.252077
-91.712874,35.247472
-91.773071,35.243958
-91.747876,35.245803
-92.311246,35.660392
-92.309374,35.660321
-94.545892,36.190467
-94.51376,36.190858
-94.556271,36.180067
-94.543452,36.17687
-94.543609,36.198814
-94.542445,36.196944
-91.186878,36.201563
-91.186577,36.20042
-92.729225,33.365771
-92.731296,33.365949
-92.66045,33.310348
-92.73496,35.165992
-92.739439,35.162445
-92.734713,35.164185
-92.737102,35.173098
-92.73387,35.147177
-91.631061,35.701562
-91.619682,35.685846
-91.626077,35.700442
-91.628519,35.700419
-92.387714,35.429264
-92.387714,35.429264
-93.651823,33.58436
-93.651048,33.585313
-94.127953,36.159123
-94.111467,36.163868
-94.178086,36.155943
-94.09583,36.160099
-94.205572,36.185402
-94.162319,36.188378
-94.148339,36.190968
-94.124558,36.17515
-94.134235,36.179706
-94.153449,36.170369
-94.141409,36.1843
-94.152166,36.163174
-94.150388,36.182698
-94.109396,36.203357
-94.128137,36.156232
-94.21797,36.185146
-94.212547,36.184355
-94.158837,36.21692
-94.079206,36.153379
-94.10677,36.172852
-94.172651,36.201302
-94.173593,36.170411
-94.085815,36.201854
-94.216503,36.225653
-94.047358,36.163116
-94.087581,36.15677
-94.050346,36.163782
-94.111086,36.161066
-94.084551,36.160201
-94.234558,36.170433
-92.355626,33.106404
-91.542046,34.492111
-91.557616,34.478694
-91.559814,34.484471
-91.55748,34.476869
-90.552128,36.066129
-90.549752,36.04737
-90.530029,36.00776
-90.55493,36.06679
-90.553497,36.064154
-90.55493,36.06679
-94.028877,33.436569
-94.017117,33.418463
-94.027526,33.40846
-94.034914,33.43882
-94.01983,33.454698
-94.032962,33.405302
-94.031823,33.455737
-94.021643,33.466068
-94.027526,33.40846
-94.017117,33.418463
-94.01983,33.454698
-94.031503,33.475561
-91.12695,35.824945
-91.201793,35.735692
-91.2007,35.736172
-92.993665,36.157989
-92.993665,36.157989
-92.993665,36.157989
-90.738031,35.771902
-90.739253,35.769842
-90.7391,35.7782
-90.740136,35.77608
-94.373204,35.467835
-94.359449,35.477606
-94.334322,35.442457
-94.338775,35.440568
-94.34754,35.44014
-94.3373,35.459494
-94.277503,35.428885
-94.353615,35.450007
-94.350359,35.459816
-94.350359,35.459816
-94.348628,35.477056
-92.19671,35.080348
-92.194753,35.081816
-92.194234,35.085118
-92.289128,35.08074
-92.235242,35.068456
-92.198238,35.0835
-91.986473,36.394887
-91.986116,36.395556
-94.112794,34.901983
-94.113923,34.903582
-94.115101,34.89967
-94.099023,34.897319
-92.053947,34.216133
-92.04506,34.195717
-92.064219,34.192573
-92.067421,34.18857
-92.065921,34.189927
-94.193126,35.925039
-94.191895,35.921924
-94.191461,35.922461
-93.61571,35.434051
-93.653984,35.441798
-92.166198,35.580705
-92.166198,35.580705
-92.176371,34.451639
-92.107251,34.284312
-92.092164,34.266789
-92.110636,34.28346
-92.091222,34.272538
-92.094407,34.255835
-92.730179,35.327003
-92.729383,35.328282
-92.040875,33.9672
-92.040875,33.9672
-90.77881,35.232102
-90.777857,35.241846
-90.779011,35.234364
-90.782712,35.229254
-92.690142,36.239187
-92.689863,36.24023
-118.215978,34.492021
-118.185622,34.474318
-118.195128,34.490948
-121.96549,37.561797
-121.963353,37.559764
-122.594314,37.997108
-122.606727,38.00343
-122.575464,37.991008
-122.567277,37.971374
-122.573498,38.006047
-117.381366,33.944558
-119.674697,34.943828
-119.674697,34.943828
-119.609234,34.93224
-120.144221,40.139068
-120.144221,40.139068
-120.135161,40.141423
-120.650932,40.4211
-120.800003,39.358171
-120.995434,39.373765
-120.995434,39.373765
-121.2581,38.7778
-121.2511,38.8143
-121.2597,38.8181
-121.254325,38.815698
-121.2646,38.81
-121.2525,38.8209
-121.2409,38.7953
-121.2408,38.8146
-121.2172,38.7723
-121.2542,38.7934
-121.2284,38.7915
-121.2648,38.8021
-121.2798,38.7983
-121.287302,38.80289
-121.2894,38.8364
-121.274654,38.828479
-121.254325,38.815698
-121.263384,38.831403
-117.3541,34.4332
-117.2867,34.4104
-117.31918,34.424788
-117.360843,34.398323
-117.301229,34.443814
-117.3477,34.4301
-117.301624,34.444602
-117.316527,34.43488
-117.2819,34.4221
-117.318821,34.454719
-117.325268,34.436245
-117.308349,34.418268
-117.2741,34.3868
-117.3479,34.4431
-117.339014,34.411484
-117.2946,34.4054
-117.3855,34.4621
-117.2411,34.4216
-117.2783,34.3826
-117.324072,34.439201
-117.3827,34.4128
-117.3659,34.4043
-117.3783,34.4115
-117.2883,34.3795
-117.3841,34.389
-116.907602,34.41026
-116.946767,34.4483
-116.938836,34.457682
-116.938836,34.457682
-117.680049,34.095762
-117.6581,34.1045
-117.6654,34.104
-117.6799,34.1025
-117.664,34.0896
-117.6352,34.1096
-117.6569,34.1188
-117.6548,34.1295
-117.6478,34.1153
-117.6669,34.1113
-117.64478,34.100994
-117.6451,34.1028
-117.6576,34.144
-117.6671,34.1297
-117.650534,34.098227
-117.2514,34.4987
-117.1517,34.5522
-117.1653,34.5089
-117.185136,34.486772
-117.189,34.4667
-117.1872,34.4442
-117.1806,34.5122
-117.1974,34.4998
-117.2676,34.5286
-117.1976,34.4635
-117.1634,34.4873
-117.2375,34.4848
-117.2132,34.532017
-117.189595,34.479834
-117.189595,34.479834
-123.186166,40.553344
-123.171146,40.551092
-123.186166,40.553344
-121.936063,37.714587
-121.883879,37.709946
-121.925184,37.719573
-121.925184,37.719573
-121.922957,37.71523
-121.932569,37.721835
-121.918954,37.711839
-121.862542,37.718702
-121.85867,37.712183
-121.865887,37.715686
-121.843041,37.718762
-121.936063,37.714587
-121.920907,37.709742
-121.847002,37.709123
-121.920907,37.709742
-121.8606,37.692
-121.897,37.6858
-121.8855,37.6521
-121.9192,37.6732
-121.8749,37.6558
-121.8751,37.6684
-121.908,37.6843
-121.9206,37.6807
-121.8708,37.6719
-121.874,37.6924
-121.8622,37.6603
-121.8855,37.6732
-121.8827,37.6756
-121.8554,37.6555
-121.8839,37.6547
-121.8827,37.6756
-121.875031,37.656795
-121.885035,37.593889
-120.390303,36.754982
-120.378616,36.748115
-120.390303,36.754982
-120.387228,36.759553
-120.382764,36.748064
-120.383232,36.755285
-120.381563,36.766354
-118.389,33.8788
-118.4126,33.8944
-118.3911,33.8889
-118.4028,33.8895
-118.4043,33.8779
-118.3894,33.8747
-118.3837,33.8896
-118.3884,33.889
-118.891466,34.799712
-118.887523,34.873258
-118.939602,34.822548
-117.289,33.6862
-117.257,33.6059
-117.2762,33.5916
-117.301,33.6166
-117.336,33.6817
-117.2788,33.6241
-117.3323,33.6724
-117.3759,33.6835
-117.2723,33.603
-117.3403,33.6727
-117.3928,33.694
-117.3092,33.6644
-117.3956,33.6832
-117.3479,33.7033
-117.4245,33.725
-117.4015,33.6979
-117.2567,33.6582
-117.2537,33.6594
-117.3827,33.6693
-117.242,33.606
-117.3173,33.6961
-117.335312,33.682637
-117.3249,33.6278
-117.335783,33.683481
-117.381866,33.709375
-117.0772,33.4818
-117.1055,33.5006
-117.0807,33.4722
-117.1475,33.5384
-117.0994,33.5084
-117.0909,33.4601
-117.0873,33.492
-117.1452,33.5274
-117.1181,33.5022
-117.1041,33.4877
-117.0967,33.5033
-117.1364,33.5031
-117.1133,33.5266
-117.1286,33.5168
-117.1417,33.5107
-117.125722,33.546466
-117.0993,33.4687
-117.1534,33.5407
-117.1041,33.4877
-117.0922,33.4527
-117.1106,33.5635
-117.1053,33.5623
-117.0754,33.4972
-117.1042,33.6048
-117.0682,33.4695
-117.0958,33.5888
-117.1096,33.4695
-117.1077,33.464
-117.084609,33.606647
-117.233824,33.562608
-117.201574,33.593448
-117.247079,33.574915
-117.213,33.5569
-117.1893,33.5852
-117.1689,33.5668
-117.2149,33.5799
-117.1733,33.5791
-117.230606,33.563124
-117.1983,33.5723
-117.1599,33.5476
-117.1486,33.551
-117.1807,33.5959
-117.1452,33.5778
-117.23218,33.560354
-117.1658,33.5968
-117.1307,33.6098
-117.133579,33.611251
-117.199129,33.563933
-117.185479,33.529991
-117.23218,33.560354
-121.466084,35.919829
-118.380438,33.84775
-118.363886,33.866015
-118.378426,33.828888
-118.383842,33.852045
-118.376321,33.869541
-118.377719,33.845065
-118.380208,33.860425
-118.371034,33.881648
-118.367929,33.875187
-118.376079,33.820682
-118.364863,33.86441
-118.384503,33.845443
-118.380438,33.84775
-120.609053,36.976882
-120.630078,36.984075
-120.622647,36.98581
-120.625712,36.981109
-120.653852,36.962103
-120.653852,36.962103
-120.62877,36.984735
-122.79089,38.541487
-122.817744,38.54212
-122.80639,38.557995
-122.82712,38.550242
-122.819815,38.541241
-122.81228,38.557335
-122.814039,38.549523
-122.819815,38.541241
-119.2147,36.3034
-119.2023,36.3015
-119.208,36.2961
-119.2001,36.3105
-119.2076,36.2968
-119.2018,36.3075
-121.493524,38.616983
-121.50757,38.621455
-121.503714,38.615621
-121.494968,38.628297
-121.494518,38.633364
-121.532348,38.666516
-121.503071,38.660606
-121.533663,38.610368
-121.517194,38.658372
-121.532391,38.637041
-121.526258,38.67564
-121.511475,38.667877
-121.546082,38.6551
-121.532348,38.666516
-121.546082,38.6551
-121.527983,38.610646
-121.525268,38.651228
-121.551529,38.662
-121.50315,38.614697
-124.267588,40.577635
-124.259977,40.584884
-124.285548,40.321704
-124.285692,40.321832
-124.123462,40.242112
-120.772617,37.435634
-120.779668,37.428617
-120.790532,37.425574
-120.790532,37.425574
-120.78587,37.420631
-119.864022,36.434383
-119.855089,36.426493
-119.855326,36.431747
-119.855326,36.431747
-116.643105,33.274332
-116.643105,33.274332
-116.643105,33.274332
-122.030966,37.016813
-122.023593,37.045178
-121.999236,37.067851
-122.006485,37.072378
-122.861376,38.613354
-122.866869,38.622851
-122.86663,38.616199
-122.866869,38.622851
-122.191671,39.755775
-122.191642,39.751814
-122.183446,39.739286
-122.190812,39.745216
-122.192597,39.741178
-122.191703,39.756777
-121.441451,36.511466
-121.440438,36.509816
-121.439024,36.508431
-121.4471,37.7482
-121.435824,37.738162
-121.4194,37.7409
-121.427478,37.742948
-121.4368,37.7486
-121.437517,37.74637
-121.4273,37.7569
-121.4333,37.7275
-121.4447,37.733
-121.4475,37.7569
-121.4288,37.7183
-121.4446,37.7306
-121.4198,37.7285
-121.4403,37.7145
-121.435824,37.738162
-121.4618,37.7474
-121.4635,37.7235
-121.435824,37.738162
-121.474778,37.732934
-121.452584,37.747601
-120.6703,35.6173
-120.6724,35.6148
-120.6956,35.6506
-120.694934,35.632077
-120.6598,35.6185
-120.693112,35.639752
-120.6556,35.6003
-120.6734,35.6103
-120.6694,35.6243
-120.692999,35.639736
-120.6767,35.6502
-120.67112,35.615233
-120.694943,35.632248
-121.072715,35.568918
-121.067297,35.568456
-121.07117,35.554431
-121.076889,35.560876
-121.697972,39.362942
-121.699616,39.362362
-121.691055,39.36262
-121.693579,39.365161
-121.683913,39.367916
-124.1787,40.7769
-124.1468,40.7894
-124.1582,40.7893
-124.1622,40.7706
-124.1326,40.7944
-124.143057,40.778129
-124.173418,40.780824
-124.1383,40.7651
-120.859092,37.601533
-120.862839,37.595317
-120.859074,37.595607
-120.867004,37.602394
-120.85688,37.60141
-120.860482,37.595186
-120.920879,37.731486
-120.926146,37.728534
-120.931631,37.736837
-120.929668,37.73728
-120.953554,37.734392
-120.906787,37.739021
-120.8538,37.7611
-120.8385,37.7716
-120.8652,37.7639
-120.8568,37.7669
-120.8288,37.7663
-120.838,37.7731
-120.8572,37.7609
-120.8569,37.7605
-120.8335,37.7638
-120.757917,37.642273
-120.7749,37.6368
-120.7749,37.6368
-120.774565,37.641424
-120.774138,37.639319
-119.02297,36.071894
-119.021072,36.074257
-118.994745,36.060734
-119.022438,36.064176
-119.01187,36.048092
-119.010553,36.072545
-119.010893,36.048081
-119.04718,36.069096
-119.042898,36.090625
-119.011778,36.083254
-119.0511,36.082917
-119.027862,36.065435
-119.033101,36.087152
-119.036023,36.091591
-118.978612,36.068453
-119.005741,36.084268
-119.009525,36.060767
-119.064512,36.145226
-119.04517,36.09524
-119.037634,36.092278
-119.063831,36.143243
-119.037634,36.092278
-119.4302,36.5125
-119.3777,36.5376
-119.3899,36.5522
-119.3804,36.5542
-119.392019,36.532505
-119.3864,36.5413
-119.384,36.5279
-119.4006,36.558
-119.3838,36.5281
-119.3777,36.5531
-119.832429,36.537126
-119.838122,36.539596
-119.840361,36.537494
-119.886605,36.930162
-119.896503,36.925282
-119.896503,36.925282
-119.902296,36.9295
-119.896503,36.925282
-119.880513,36.987698
-119.896503,36.925282
-119.799957,36.884269
-119.879843,36.98624
-119.806524,36.917538
-117.0246,33.2797
-117.0252,33.2812
-117.0007,33.3157
-116.9773,33.2255
-117.021,33.2407
-117.0222,33.2354
-117.022208,33.23539
-117.0691,33.258
-118.17215,35.053207
-118.966298,35.348874
-119.767559,36.299943
-122.915201,39.034555
-120.580937,40.375743
-122.256568,38.278755
-120.545845,41.480665
-121.08124,38.906532
-120.943819,39.936251
-121.774649,37.668917
-122.100354,37.638674
-121.984147,37.528168
-120.778292,38.352978
-121.804061,39.715421
-122.069744,37.934912
-124.209195,41.769867
-117.380413,33.978927
-121.298421,38.56622
-120.866576,38.721179
-119.560288,36.698334
-119.764603,36.810314
-122.209771,39.516161
-124.149879,40.800993
-115.558921,32.791497
-117.880816,34.118811
-118.079463,33.97173
-118.326504,33.824834
-118.149433,33.805419
-118.257348,34.056169
-118.129286,33.916402
-118.510913,34.41046
-118.106652,34.557365
-118.206304,33.900783
-117.721937,34.063348
-119.505924,37.226548
-119.729959,37.124457
-119.5017,37.2274
-119.7001,37.1212
-119.505627,37.227236
-119.729959,37.124457
-119.729959,37.124457
-119.779578,36.96968
-122.550276,38.013782
-123.164829,39.129426
-120.488524,37.29776
-121.624086,36.694052
-117.950815,33.836606
-117.6699,33.480054
-117.900603,33.671104
-117.880056,33.667992
-122.385509,40.546808
-120.369124,39.584532
-122.637247,41.738613
-122.798127,38.512252
-117.204977,34.068303
-117.636668,34.046266
-117.270627,34.070098
-119.769639,34.451993
-120.433645,34.865961
-121.865945,37.277941
-121.577091,37.003881
-117.179862,32.76963
-122.483841,37.775628
-121.23248,37.909191
-122.263084,37.525894
-122.038543,36.987239
-120.996202,37.639463
-121.652309,39.139157
-122.245492,40.178311
-119.075053,34.207989
-121.758022,38.695514
-118.141227,34.090661
-118.1288,34.0929
-118.1156,34.0705
-118.1087,34.0933
-118.141227,34.090661
-118.1526,34.0461
-118.1547,34.0881
-118.1509,34.0707
-118.1329,34.1011
-118.1167,34.0984
-118.1385,34.0749
-118.1159,34.085
-118.1549,34.0578
-118.1429,34.0953
-118.1286,34.0762
-118.1283,34.0536
-118.135,34.0863
-118.1286,34.0614
-119.228642,38.257164
-120.8788,37.5298
-120.875428,37.495017
-120.8323,37.4994
-120.8687,37.5283
-120.8475,37.5092
-120.8523,37.4773
-120.8277,37.4992
-120.8632,37.4935
-120.8534,37.4847
-120.8643,37.5178
-120.8411,37.5307
-120.8364,37.5064
-120.8566,37.534
-120.868093,37.532362
-122.89514,41.458125
-122.898945,41.460978
-122.846137,41.604442
-122.900752,41.460446
-122.843426,41.610135
-122.900752,41.460446
-119.717838,37.255541
-119.632529,37.329189
-119.717838,37.255541
-119.630689,37.32597
-119.906144,37.208258
-119.781175,37.208494
-119.632529,37.329189
-119.632529,37.329189
-119.627063,37.328813
-123.254309,40.737354
-122.947791,40.739653
-122.947791,40.739653
-122.93605,40.73307
-121.452949,38.634083
-121.461795,38.62674
-121.347771,38.675603
-121.348553,38.679794
-121.435059,38.636213
-121.358922,38.688071
-121.439773,38.682979
-121.442163,38.680787
-121.481033,38.625196
-121.334669,38.691507
-121.476073,38.615271
-121.425917,38.609331
-121.433511,38.622445
-121.481113,38.624235
-121.424304,38.633154
-121.455927,38.619392
-121.437563,38.613978
-121.450885,38.602973
-121.466628,38.686459
-121.364739,38.68975
-121.436757,38.679487
-121.382459,38.676293
-121.343594,38.683267
-121.35668,38.686028
-121.365941,38.679028
-121.369694,38.662168
-121.377895,38.653623
-121.440984,38.697549
